,r11,r12,r13,r21,r22,r23,r31,r32,r33,px,py,pz,gripper
873,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999999999999998,0.5,0.19289847263917417,0
874,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.191079237578127,0
875,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.18923891555327657,0
876,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999999999999998,0.5,0.1873781875783748,0
877,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.18549774790418133,0
878,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.18359830349936457,0
879,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.18168057353140385,0
880,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.179745288847491,0
881,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.17779319145543188,0
882,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.1758250340045482,0
883,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.173841579266579,0
884,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.17184359961658255,0
885,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.169831876513838,0
886,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.1678071999827467,0
887,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.16577036809373444,0
888,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.16372218644415248,0
889,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.16166346763917985,0
890,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.15959503077272455,0
891,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.15751770090832537,0
892,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.1554323085600537,0
893,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.1533396891734149,0
894,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.15124068260625032,0
895,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.1491361326096387,0
896,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.14702688630879795,0
897,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.14491379368398682,0
898,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.14279770705140643,0
899,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.14067948054410218,0
900,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.13855996959286537,0
901,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.13644003040713465,0
902,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.1343205194558978,0
903,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.1322022929485936,0
904,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.1300862063160132,0
905,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.127973113691202,0
906,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.1258638673903613,0
907,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.12375931739374962,0
908,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.12166031082658511,0
909,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.11956769143994632,0
910,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.11748229909167465,0
911,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.11540496922727539,0
912,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.11333653236082014,0
913,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.11127781355584745,0
914,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.10922963190626564,0
915,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.10719280001725323,0
916,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.10516812348616196,0
917,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.10315640038341745,0
918,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.101158420733421,0
919,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.09917496599545189,0
920,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.09720680854456806,0
921,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.0952547111525089,0
922,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.09331942646859606,0
923,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.09140169650063547,0
924,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.08950225209581865,0
925,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.08762181242162512,0
926,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.08576108444672353,0
927,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.08392076242187294,0
928,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.08210152736082589,0
929,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.08030404652122805,0
930,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.07852897288552202,0
931,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.07677694464184726,0
932,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.07504858466494285,0
933,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.07334449999704828,0
934,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.07166528132880638,0
935,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.07001150248016369,0
936,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.06838371988127273,0
937,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.06678247205339381,0
938,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.06520827908979607,0
939,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.06366164213666017,0
940,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.062143042873978545,0
941,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.06065294299645897,0
942,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.05919178369442408,0
943,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.05775998513471479,0
944,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.056357945941591145,0
945,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.054986042677633934,0
946,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.05364462932464665,0
947,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.052334036764557265,0
948,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.051054572260319155,0
949,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.049806518936814065,0
950,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.048590135261752015,0
951,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.04740565452657494,0
952,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.04625328432735751,0
953,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.04513320604570735,0
954,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.044045574329669296,0
955,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.04299051657462542,0
956,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.041968132404197056,0
957,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.04097849315114628,0
958,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.04002164133827827,0
959,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.03909759015934232,0
960,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.038206322959933786,0
961,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.03734779271839468,0
962,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.03652192152671817,0
963,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.03572860007144707,0
964,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.03496768711457708,0
965,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.03423900897445806,0
966,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.033542359006696276,0
967,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.03287749708505576,0
968,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.03224414908235955,0
969,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.031642006351391166,0
970,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.03107072520579811,0
971,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.030529926400990573,0
972,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.030019194615046586,0
973,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02953807792960992,0
974,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.029086087310795285,0
975,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02866269609008698,0
976,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.028267339445244035,0
977,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02789941388119732,0
978,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.027558276710955322,0
979,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.027243245536504236,0
980,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.026953597729708137,0
981,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.026688569913214888,0
982,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.026447357441351706,0
983,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.026229113881032863,0
984,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.026032950492656748,0
985,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025857935711010496,0
986,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02570309462617071,0
987,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02556740846440522,0
988,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025449814069072697,0
989,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02534920338152871,0
990,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025264422922023133,0
991,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025194273270604618,0
992,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025137508548019796,0
993,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025092835896618527,0
994,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025058914961250546,0
995,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02503435737017348,0
996,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025017726215947292,0
997,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02500753553634212,0
998,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02500224979523731,0
999,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02500028336352225,0
1000,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,0
1001,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1002,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1003,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1004,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1005,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1006,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1007,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1008,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1009,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1010,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1011,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1012,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1013,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1014,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1015,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1016,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1017,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1018,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1019,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1020,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1021,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1022,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1023,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1024,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1025,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1026,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1027,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1028,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1029,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1030,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1031,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1032,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1033,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1034,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1035,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1036,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1037,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1038,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1039,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1040,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1041,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1042,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1043,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1044,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1045,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1046,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1047,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1048,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1049,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1050,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1051,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1052,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1053,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1054,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1055,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1056,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1057,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1058,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1059,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1060,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1061,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1062,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1063,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1064,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025,1
1065,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025000283363522377,1
1066,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02500224979523735,1
1067,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025007535536342242,1
1068,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025017726215947125,1
1069,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025034357370173115,1
1070,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025058914961250733,1
1071,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025092835896618225,1
1072,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025137508548019896,1
1073,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025194273270604427,1
1074,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025264422922023234,1
1075,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025349203381528768,1
1076,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02544981406907288,1
1077,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5000000000000002,0.5,0.025567408464405108,1
1078,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.025703094626171045,1
1079,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02585793571101066,1
1080,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.026032950492656626,1
1081,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.026229113881032644,1
1082,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5000000000000002,0.5,0.02644735744135179,1
1083,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02668856991321483,1
1084,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.026953597729708564,1
1085,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.027243245536504142,1
1086,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02755827671095542,1
1087,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.027899413881197252,1
1088,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.028267339445243865,1
1089,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5000000000000002,0.5,0.02866269609008717,1
1090,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.029086087310795067,1
1091,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.02953807792960982,1
1092,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.03001919461504637,1
1093,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5000000000000002,0.5,0.030529926400990656,1
1094,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5000000000000002,0.5,0.031070725205797966,1
1095,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.031642006351391236,1
1096,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.032244149082359425,1
1097,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999999999999998,0.5,0.0328774970850558,1
1098,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.03354235900669632,1
1099,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.0342390089744579,1
1100,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999999999999998,0.5,0.0349676871145768,1
1101,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.03572860007144693,1
1102,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.03652192152671818,1
1103,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.03734779271839478,1
1104,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.03820632295993357,1
1105,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5000000000000002,0.5,0.03909759015934239,1
1106,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.04002164133827838,1
1107,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999999999999998,0.5,0.04097849315114632,1
1108,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.041968132404196994,1
1109,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.04299051657462544,1
1110,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999999999999998,0.5,0.044045574329669324,1
1111,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999999999999998,0.5,0.045133206045707336,1
1112,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.046253284327357404,1
1113,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.04740565452657512,1
1114,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.04859013526175198,1
1115,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.04980651893681384,1
